race_id,athlete_id,sex,age,height,weight,reaction_time,lane,temperature,humidity,wind_speed,wind_direction,altitude,track_condition,season,sprint_time
R032,A0201,female,24.2,166.9,58.1,0.169,7,15.2,49.2,-0.27,ne,200,dry,spring,11.506
R032,A0247,male,33.2,187.5,80.0,0.184,3,20.1,39.6,-0.11,ne,400,dry,autumn,10.19
R032,A0039,female,23.1,171.8,60.2,0.181,8,27.0,73.4,-0.75,se,400,wet,summer,11.428
R032,A0022,male,27.1,185.9,88.0,0.179,5,28.2,38.3,0.07,nw,200,synthetic,summer,9.975
R032,A0255,male,22.1,185.2,72.7,0.193,2,19.8,78.5,-0.65,sw,0,dry,autumn,10.35
R032,A0135,female,22.2,167.4,64.1,0.14,8,15.9,83.3,0.58,west,100,dry,spring,11.094
R032,A0138,female,26.3,174.2,58.4,0.176,2,24.8,79.7,0.38,south,200,dry,summer,11.317
R032,A0169,male,19.2,187.0,74.1,0.175,4,26.1,40.3,1.15,se,0,dry,summer,10.359
R032,A0273,female,21.7,173.0,52.4,0.145,2,17.3,41.0,-0.94,south,800,synthetic,autumn,11.157
R032,A0135,female,22.2,167.4,64.1,0.183,1,29.8,61.6,-0.39,nw,0,dry,summer,11.226
R032,A0069,male,21.5,181.8,78.9,0.153,2,29.1,39.7,-0.82,east,0,dry,summer,10.229
R032,A0297,female,21.7,166.9,60.8,0.173,6,20.3,62.0,0.67,north,0,dry,spring,11.132
R032,A0061,male,22.2,185.3,72.2,0.178,5,22.1,36.8,0.28,east,0,dry,spring,10.179
R032,A0116,female,22.8,164.2,56.5,0.199,1,27.5,51.7,1.18,north,100,wet,summer,11.283
R032,A0028,male,26.3,183.2,78.4,0.156,2,13.9,64.3,-0.55,north,1200,wet,autumn,10.175
R032,A0124,male,21.0,185.6,76.8,0.165,2,20.1,54.4,0.91,west,200,dry,autumn,9.86
R032,A0280,female,21.7,170.8,56.9,0.154,4,27.8,56.9,0.66,south,0,dry,summer,10.979
R032,A0129,male,25.6,183.2,74.9,0.156,6,22.0,52.7,0.86,east,100,synthetic,spring,9.76
R032,A0229,female,21.3,167.9,59.8,0.167,8,24.3,79.1,0.51,ne,800,synthetic,autumn,10.928
R032,A0245,male,25.7,172.2,81.1,0.19,7,27.3,51.9,0.52,east,200,heavy,summer,10.297
R032,A0140,female,18.0,171.0,59.1,0.164,6,28.3,69.9,-1.63,east,1600,wet,summer,11.977
R032,A0163,female,24.8,168.4,59.6,0.191,3,17.4,48.1,-1.47,se,50,dry,autumn,11.115
R032,A0147,female,25.8,169.0,53.3,0.157,3,17.3,51.8,1.92,nw,1200,dry,autumn,10.726
R032,A0149,male,21.5,183.9,76.0,0.172,2,16.9,41.5,-0.94,sw,0,dry,spring,10.148
R032,A0146,male,24.6,167.9,80.8,0.149,6,24.6,63.8,-0.21,nw,200,synthetic,summer,10.08
R032,A0175,female,19.2,168.1,53.7,0.173,6,19.5,48.1,0.95,se,0,dry,spring,11.978
R032,A0106,male,23.0,183.5,72.3,0.159,8,27.4,40.0,1.29,sw,800,synthetic,summer,10.286
R032,A0013,female,18.0,167.1,56.3,0.161,3,24.2,87.4,-0.43,north,50,dry,spring,10.765
R032,A0094,male,20.4,172.4,80.4,0.172,8,21.8,88.1,0.48,se,100,dry,spring,10.165
R032,A0043,male,21.1,179.8,71.1,0.157,7,21.7,56.0,-1.12,se,400,dry,spring,10.051
R032,A0047,male,24.2,179.9,70.6,0.125,7,26.4,89.4,-0.47,sw,100,synthetic,summer,10.112
R032,A0048,male,22.8,185.9,72.8,0.152,4,25.4,47.2,0.31,north,100,dry,summer,9.924
R032,A0054,female,23.7,172.7,54.2,0.179,5,26.5,89.3,-2.5,sw,100,synthetic,summer,11.295
R033,A0159,male,21.3,181.0,69.6,0.179,3,19.0,61.2,-0.83,west,0,dry,spring,9.818
R033,A0038,male,24.4,190.1,77.2,0.216,7,25.3,77.7,1.39,se,100,dry,spring,10.277
R033,A0067,male,26.4,186.0,80.1,0.156,2,20.9,82.6,-0.37,se,100,dry,spring,9.85
R033,A0108,female,19.1,176.1,59.2,0.151,3,29.7,78.6,0.98,north,200,dry,summer,10.802
R033,A0193,female,23.5,168.3,68.3,0.14,8,23.7,64.7,0.44,west,0,dry,summer,11.468
R033,A0011,male,25.5,174.4,75.9,0.156,3,22.6,85.5,0.32,south,0,dry,summer,9.956
R033,A0103,male,26.9,182.2,72.7,0.189,6,14.8,41.5,1.11,ne,1600,dry,autumn,9.942
R033,A0217,male,22.5,187.4,80.9,0.188,2,30.6,69.2,-0.6,south,0,wet,summer,10.182
R033,A0085,male,26.0,183.0,82.6,0.185,7,26.9,42.8,-1.07,north,200,dry,summer,10.176
R033,A0089,female,20.6,162.1,59.5,0.191,4,17.0,60.9,-0.02,west,100,dry,spring,11.512
R033,A0147,female,25.8,169.0,53.3,0.178,6,29.4,69.6,-2.1,west,0,dry,summer,11.17
R033,A0038,male,24.4,190.1,77.2,0.185,8,21.1,89.8,-0.18,se,800,synthetic,spring,10.287
R033,A0032,male,20.9,189.0,70.7,0.191,8,27.2,73.2,0.67,south,100,dry,summer,10.075
R033,A0033,male,23.2,176.9,72.1,0.167,5,20.0,58.0,-0.19,south,50,dry,spring,10.142
R033,A0174,male,25.9,182.0,70.2,0.178,7,25.8,69.0,-0.49,west,0,wet,summer,10.296
R033,A0275,male,22.2,183.1,78.4,0.169,5,18.5,52.2,-0.11,sw,50,dry,autumn,10.188
R033,A0206,male,19.9,172.7,77.1,0.196,1,27.8,84.1,-0.97,west,100,dry,summer,10.075
R033,A0040,male,19.7,176.0,72.0,0.154,2,30.6,67.3,-0.42,se,100,synthetic,summer,10.36
R033,A0185,male,28.7,176.7,76.5,0.175,5,27.2,73.2,1.81,sw,0,dry,summer,9.916
R033,A0005,male,18.0,187.8,73.8,0.211,6,15.7,59.3,1.53,east,1200,dry,spring,10.115
R033,A0084,male,24.1,181.4,74.4,0.184,4,19.7,74.7,-1.19,south,1600,synthetic,autumn,9.987
R033,A0241,female,24.9,161.1,62.6,0.2,8,26.4,73.2,-2.32,east,1200,dry,summer,11.402
R033,A0278,female,20.3,166.7,63.8,0.199,7,24.3,78.6,-0.33,ne,0,dry,autumn,11.641
R033,A0134,male,22.8,187.2,73.6,0.172,1,26.1,77.4,-0.03,ne,0,wet,summer,10.014
R033,A0005,male,18.0,187.8,73.8,0.171,4,15.5,83.3,0.13,west,800,heavy,autumn,10.261
R033,A0202,male,26.2,183.2,80.1,0.184,6,19.4,62.6,-0.22,east,800,synthetic,autumn,10.255
R033,A0052,female,29.8,160.1,63.0,0.152,8,18.9,82.2,0.5,south,0,heavy,spring,11.386
R033,A0150,male,22.2,182.1,80.7,0.156,7,18.2,73.8,0.26,ne,100,dry,autumn,9.996
R033,A0012,female,27.3,168.6,64.6,0.148,6,22.8,75.4,1.27,north,50,wet,summer,11.055
R033,A0091,male,21.5,180.7,73.9,0.171,2,20.6,89.4,0.12,se,50,wet,autumn,10.179
R033,A0293,female,21.7,162.8,47.9,0.196,6,26.9,53.2,-0.75,ne,100,dry,spring,11.46
R033,A0293,female,21.7,162.8,47.9,0.158,1,24.7,87.7,-0.27,west,0,synthetic,summer,11.481
R033,A0128,female,22.6,167.7,61.0,0.17,8,21.2,89.4,-1.35,nw,1200,dry,spring,11.539
R033,A0279,female,22.4,174.6,53.6,0.163,5,19.8,64.6,-0.21,north,100,dry,autumn,11.423
R033,A0241,female,24.9,161.1,62.6,0.181,1,19.5,66.3,-0.88,nw,800,dry,autumn,11.259
R033,A0075,female,20.7,164.5,61.1,0.19,2,22.4,87.5,-0.28,west,0,synthetic,spring,11.045
R033,A0217,male,22.5,187.4,80.9,0.188,4,20.6,66.2,0.21,sw,0,heavy,spring,10.121
R033,A0186,female,23.5,166.5,57.5,0.145,2,23.9,58.0,-0.51,sw,0,dry,spring,10.754
R033,A0207,male,18.9,181.1,85.3,0.147,2,20.9,60.9,-0.44,west,50,dry,autumn,9.98
R033,A0156,male,29.6,184.4,73.2,0.173,5,19.1,42.3,1.26,ne,1200,dry,spring,9.837
R034,A0053,female,23.5,163.1,60.3,0.197,4,26.7,71.2,-1.2,se,100,wet,summer,11.471
R034,A0134,male,22.8,187.2,73.6,0.158,8,16.2,37.9,0.55,north,0,synthetic,autumn,9.842
R034,A0236,female,28.3,163.3,59.4,0.152,8,17.7,51.6,0.72,ne,50,wet,autumn,11.468
R034,A0237,male,22.4,177.7,79.2,0.161,5,22.3,44.4,-1.54,east,100,synthetic,autumn,10.0
R034,A0291,male,22.0,183.2,78.7,0.164,1,27.9,79.4,-1.36,nw,0,dry,summer,10.359
R034,A0122,female,19.7,169.9,63.7,0.181,7,22.8,74.9,0.22,sw,200,dry,autumn,11.087
R034,A0070,female,20.2,165.9,59.8,0.177,3,28.4,36.4,0.23,west,200,synthetic,summer,11.266
R034,A0170,male,22.2,184.6,81.9,0.15,4,26.9,71.0,-0.96,south,0,wet,summer,10.13
R034,A0126,male,23.1,182.3,71.0,0.192,1,19.7,68.4,-0.19,sw,0,dry,spring,10.098
R034,A0269,male,26.8,185.0,76.8,0.197,8,21.9,78.8,0.35,east,0,dry,summer,10.323
R034,A0124,male,21.0,185.6,76.8,0.174,5,12.4,47.9,-0.91,se,200,dry,spring,10.06
R034,A0210,male,23.9,177.7,82.1,0.155,4,31.7,83.3,1.24,sw,400,synthetic,summer,10.23
R034,A0024,male,22.5,177.1,66.2,0.181,2,24.5,57.4,0.42,west,1200,wet,autumn,9.857
R034,A0285,male,25.5,192.0,76.7,0.166,4,12.3,37.5,0.35,north,100,dry,spring,10.267
R034,A0229,female,21.3,167.9,59.8,0.131,4,22.1,78.4,0.67,se,200,dry,spring,10.947
R034,A0151,female,21.4,171.5,55.1,0.166,2,23.1,86.8,-0.92,se,1200,dry,autumn,11.845
R034,A0180,male,20.6,181.0,67.2,0.167,6,24.3,74.4,1.22,sw,0,dry,autumn,10.127
R034,A0277,female,26.8,166.4,62.6,0.158,3,17.0,37.0,-0.72,west,0,dry,spring,11.594
R034,A0056,female,20.5,166.9,57.0,0.167,5,21.2,49.5,0.48,north,400,dry,spring,10.955
R034,A0138,female,26.3,174.2,58.4,0.181,5,20.6,36.6,-2.08,east,400,wet,autumn,11.384
R034,A0145,male,26.6,177.7,66.9,0.172,4,30.6,56.7,1.71,se,400,synthetic,summer,9.662
R034,A0194,female,22.4,158.1,56.3,0.169,1,32.2,52.6,0.54,west,1200,dry,summer,11.422
R034,A0164,male,22.6,178.6,70.0,0.159,7,26.5,87.4,-0.28,west,0,dry,summer,10.051
R034,A0080,male,27.3,181.1,74.0,0.152,4,16.0,59.1,0.15,south,0,dry,spring,10.06
R034,A0223,male,22.4,177.2,76.7,0.204,7,18.2,56.7,-0.24,north,800,dry,spring,9.879
R034,A0281,female,27.3,170.3,56.9,0.183,8,21.3,67.7,-1.1,sw,100,dry,spring,11.349
R034,A0170,male,22.2,184.6,81.9,0.161,6,27.4,44.8,0.65,nw,200,dry,summer,10.008
R034,A0113,female,22.3,164.8,60.6,0.184,7,26.1,40.3,0.57,east,400,synthetic,summer,11.123
R034,A0267,female,23.1,174.0,59.3,0.193,8,26.0,73.5,0.13,north,200,dry,autumn,11.612
R034,A0221,female,20.1,170.7,56.4,0.188,7,28.8,54.7,-0.54,east,0,synthetic,summer,11.845
R034,A0084,male,24.1,181.4,74.4,0.176,7,21.4,74.0,0.41,se,400,dry,spring,9.911
R034,A0196,male,26.1,180.6,81.4,0.203,1,23.5,46.1,0.46,sw,50,heavy,autumn,10.029
R034,A0019,male,20.2,176.9,76.5,0.209,6,21.0,87.0,-0.18,ne,200,dry,spring,10.321
R034,A0124,male,21.0,185.6,76.8,0.169,4,12.5,48.2,-0.86,ne,50,synthetic,autumn,10.07
R034,A0141,female,22.0,162.5,58.8,0.173,7,18.9,61.7,0.27,sw,50,dry,autumn,11.054
R034,A0036,female,20.0,170.8,59.3,0.168,3,24.4,41.2,-1.3,sw,400,dry,spring,10.94
R034,A0262,female,19.2,168.7,62.8,0.138,4,27.7,39.3,0.24,sw,1600,heavy,summer,11.307
R034,A0164,male,22.6,178.6,70.0,0.163,8,27.0,74.8,0.16,sw,400,wet,summer,9.983
R034,A0297,female,21.7,166.9,60.8,0.17,5,18.1,84.3,0.37,south,50,dry,autumn,11.21
R034,A0029,male,21.2,181.0,74.3,0.146,7,24.0,42.6,1.05,nw,400,synthetic,summer,10.121
R035,A0145,male,26.6,177.7,66.9,0.177,5,21.0,75.2,1.0,nw,0,wet,autumn,9.733
R035,A0237,male,22.4,177.7,79.2,0.196,1,23.1,85.9,-0.99,west,200,dry,spring,10.123
R035,A0016,male,22.0,192.3,77.9,0.199,1,19.4,68.0,-0.02,ne,0,heavy,autumn,10.178
R035,A0256,male,20.8,181.2,76.0,0.175,2,25.7,58.7,-0.46,east,200,dry,autumn,10.085
R035,A0101,male,24.2,172.8,76.6,0.153,2,28.5,55.0,-0.43,east,200,heavy,summer,10.336
R035,A0210,male,23.9,177.7,82.1,0.175,8,23.7,68.7,1.08,nw,0,dry,summer,10.134
R035,A0249,female,23.5,171.4,56.1,0.157,6,16.0,72.4,-0.41,ne,400,heavy,spring,11.476
R035,A0158,female,24.3,157.2,59.9,0.187,1,16.7,38.7,0.8,west,0,dry,spring,10.77
R035,A0031,female,25.6,161.1,60.3,0.165,4,19.1,71.3,-0.49,east,50,dry,spring,10.884
R035,A0167,male,23.7,177.1,75.1,0.179,5,30.8,40.4,-0.13,ne,100,dry,summer,10.072
R035,A0033,male,23.2,176.9,72.1,0.175,5,26.7,47.9,-1.18,sw,200,dry,summer,10.197
R035,A0070,female,20.2,165.9,59.8,0.171,6,29.1,71.9,0.94,north,200,dry,summer,11.267
R035,A0066,male,24.9,180.7,81.0,0.148,8,17.2,88.6,0.06,nw,0,dry,autumn,9.944
R035,A0286,male,21.1,179.7,76.0,0.206,2,22.5,79.7,1.89,west,0,synthetic,spring,9.837
R035,A0202,male,26.2,183.2,80.1,0.199,1,13.5,55.0,-0.16,north,50,dry,autumn,10.383
R035,A0244,male,23.3,177.5,73.4,0.154,3,24.7,78.9,1.01,east,200,heavy,summer,9.86
R035,A0143,male,30.5,177.8,77.3,0.176,8,30.2,62.6,0.62,north,400,dry,summer,9.934
R035,A0088,female,23.7,178.7,56.1,0.181,5,20.7,41.6,-0.18,ne,400,heavy,autumn,10.993
R035,A0173,male,22.6,183.5,72.6,0.154,8,30.2,87.1,1.23,ne,0,dry,summer,9.922
R035,A0165,male,18.9,189.0,78.1,0.168,3,15.6,81.2,-1.12,sw,200,wet,autumn,10.317
R035,A0239,female,25.1,167.1,62.4,0.171,5,21.2,63.5,-0.78,se,0,dry,autumn,11.33
R035,A0173,male,22.6,183.5,72.6,0.175,1,14.1,85.7,-0.01,ne,0,dry,spring,10.013
R035,A0223,male,22.4,177.2,76.7,0.143,3,28.0,89.2,1.22,west,800,dry,summer,9.801
R035,A0148,male,21.6,183.8,70.9,0.168,6,20.8,39.6,0.96,north,1600,synthetic,spring,9.901
R035,A0140,female,18.0,171.0,59.1,0.153,1,19.2,39.7,0.46,sw,800,dry,autumn,11.802
R035,A0277,female,26.8,166.4,62.6,0.16,8,21.3,35.5,0.77,se,0,dry,autumn,11.475
R035,A0071,female,25.6,168.6,57.2,0.166,6,21.8,52.8,0.22,se,50,dry,spring,11.071
R035,A0070,female,20.2,165.9,59.8,0.167,2,25.5,82.9,0.16,west,1600,wet,summer,11.361
R035,A0020,male,26.8,177.2,83.5,0.156,1,16.0,55.6,0.28,east,1200,synthetic,autumn,9.828
R035,A0256,male,20.8,181.2,76.0,0.159,4,13.4,84.8,-1.62,se,1600,dry,autumn,10.226
R035,A0211,male,18.0,185.4,74.6,0.171,7,17.2,42.0,0.83,sw,100,synthetic,autumn,10.376
R035,A0062,male,26.5,185.8,75.9,0.161,4,28.2,55.5,-0.71,west,400,synthetic,summer,9.829
R035,A0078,male,23.4,190.8,82.4,0.161,6,16.6,62.5,0.67,se,1200,synthetic,spring,10.12
R035,A0109,male,21.5,173.6,74.9,0.177,3,24.9,38.9,-1.07,se,100,dry,summer,10.216
R035,A0175,female,19.2,168.1,53.7,0.164,6,18.1,86.4,-0.96,sw,100,dry,autumn,12.144
R035,A0222,male,25.5,181.3,73.2,0.12,3,25.4,50.0,0.37,ne,100,dry,spring,10.056
R035,A0193,female,23.5,168.3,68.3,0.187,4,19.6,72.5,-0.83,sw,1200,wet,autumn,11.588
R035,A0041,male,27.5,173.1,74.3,0.153,5,17.7,57.0,0.94,south,100,dry,autumn,9.991
R035,A0047,male,24.2,179.9,70.6,0.161,4,23.2,60.3,1.0,se,400,wet,spring,10.007
R035,A0036,female,20.0,170.8,59.3,0.177,7,20.8,71.8,-0.76,west,0,dry,autumn,10.969
R036,A0264,male,25.6,179.6,84.7,0.12,7,17.2,65.1,-1.11,nw,400,dry,spring,10.227
R036,A0151,female,21.4,171.5,55.1,0.204,4,21.4,46.4,0.05,se,50,dry,autumn,11.771
R036,A0106,male,23.0,183.5,72.3,0.159,8,30.3,37.5,-0.99,east,100,synthetic,summer,10.516
R036,A0087,female,24.4,163.8,59.2,0.192,4,20.2,51.7,0.2,se,100,dry,autumn,11.333
R036,A0090,male,25.8,174.9,77.9,0.169,5,27.5,36.6,1.93,nw,100,dry,summer,10.15
R036,A0003,female,21.0,166.8,63.2,0.181,4,21.1,46.4,0.31,ne,1600,heavy,spring,11.513
R036,A0260,male,28.4,179.8,72.6,0.172,1,20.4,45.5,0.09,nw,100,dry,autumn,10.272
R036,A0081,female,23.8,164.4,66.4,0.171,5,21.5,83.9,0.34,sw,100,synthetic,spring,10.915
R036,A0086,male,23.1,180.9,78.2,0.156,1,28.3,55.7,0.59,east,200,dry,summer,9.897
R036,A0151,female,21.4,171.5,55.1,0.139,1,32.4,72.7,0.4,ne,800,heavy,summer,11.905
R036,A0186,female,23.5,166.5,57.5,0.167,5,22.6,37.5,-0.93,se,400,dry,autumn,10.717
R036,A0064,male,21.9,183.2,85.0,0.167,6,17.7,54.4,-0.33,ne,1200,synthetic,autumn,9.998
R036,A0190,male,29.3,177.1,67.8,0.195,2,21.0,62.5,0.16,west,1600,dry,autumn,9.901
R036,A0292,male,25.7,174.3,78.1,0.201,5,28.5,37.8,-0.6,north,1600,wet,summer,10.487
R036,A0179,female,23.6,167.9,66.9,0.181,5,23.6,36.7,0.52,south,50,synthetic,autumn,11.345
R036,A0145,male,26.6,177.7,66.9,0.166,5,23.1,76.2,0.41,west,1200,dry,autumn,9.688
R036,A0180,male,20.6,181.0,67.2,0.181,4,14.8,40.5,-0.11,se,0,dry,autumn,10.275
R036,A0035,female,18.0,174.9,68.7,0.205,2,22.7,40.0,-0.24,west,1600,dry,spring,11.144
R036,A0125,male,23.9,181.7,79.6,0.176,3,19.0,80.7,0.38,nw,0,dry,autumn,10.04
R036,A0152,male,22.4,179.8,75.3,0.158,4,34.0,84.3,-0.38,nw,100,dry,summer,10.517
R036,A0240,male,18.0,182.4,73.2,0.186,5,12.0,44.6,0.31,se,200,wet,autumn,10.112
R036,A0131,male,23.7,181.0,62.9,0.209,2,22.7,49.2,-1.09,ne,50,synthetic,autumn,10.283
R036,A0061,male,22.2,185.3,72.2,0.181,8,19.2,72.7,0.01,sw,400,wet,autumn,10.233
R036,A0037,male,22.7,183.3,69.0,0.159,8,17.5,57.2,0.04,south,0,wet,autumn,10.421
R036,A0299,female,19.0,169.5,63.2,0.152,2,18.8,54.1,-0.05,north,400,dry,spring,11.327
R036,A0016,male,22.0,192.3,77.9,0.18,2,23.7,67.7,0.61,se,200,dry,summer,10.085
R036,A0261,female,23.8,178.1,64.8,0.155,4,17.9,62.4,-1.71,se,200,dry,autumn,11.415
R036,A0231,female,30.7,168.6,62.1,0.196,4,18.7,78.0,1.86,ne,100,dry,autumn,10.945
R036,A0042,male,24.0,176.3,75.1,0.126,5,25.7,43.7,-0.76,east,200,wet,spring,10.147
R036,A0263,male,28.6,183.7,75.6,0.178,1,27.0,38.7,0.15,east,400,dry,summer,9.909
R036,A0231,female,30.7,168.6,62.1,0.184,6,20.7,35.2,1.18,ne,100,wet,spring,10.998
R036,A0018,male,25.2,177.3,75.1,0.172,6,18.7,35.0,-0.9,nw,100,synthetic,autumn,10.134
R036,A0087,female,24.4,163.8,59.2,0.196,2,15.9,67.2,-0.15,west,50,synthetic,spring,11.428
R036,A0010,female,19.6,174.9,59.3,0.163,4,16.1,70.7,0.33,sw,50,dry,autumn,11.37
R036,A0084,male,24.1,181.4,74.4,0.197,6,18.5,71.3,0.1,east,50,synthetic,autumn,9.997
R036,A0092,female,27.0,170.1,57.4,0.169,8,18.6,55.6,0.11,west,100,wet,autumn,11.303
R036,A0242,female,25.9,159.9,60.8,0.145,3,22.3,79.2,0.37,ne,50,synthetic,spring,11.187
R036,A0173,male,22.6,183.5,72.6,0.199,6,19.0,74.9,1.4,ne,50,dry,spring,9.877
R036,A0261,female,23.8,178.1,64.8,0.174,4,19.5,61.4,-0.57,sw,0,dry,autumn,11.323
R036,A0042,male,24.0,176.3,75.1,0.185,6,19.0,63.4,-0.31,north,0,synthetic,autumn,10.126
R037,A0095,female,20.0,168.2,55.6,0.184,8,31.8,66.1,-0.69,west,0,synthetic,summer,11.557
R037,A0173,male,22.6,183.5,72.6,0.16,2,16.4,73.8,0.84,nw,100,synthetic,autumn,9.842
R037,A0271,female,23.3,173.9,56.8,0.146,8,17.2,45.4,-0.06,east,100,dry,autumn,11.183
R037,A0066,male,24.9,180.7,81.0,0.202,2,19.6,87.6,-0.27,north,0,synthetic,summer,9.976
R037,A0114,female,22.2,161.9,55.9,0.163,5,27.2,73.8,0.75,nw,400,heavy,summer,11.356
R037,A0141,female,22.0,162.5,58.8,0.185,4,23.2,40.9,1.45,sw,100,heavy,spring,11.048
R037,A0075,female,20.7,164.5,61.1,0.185,3,26.8,47.7,0.38,se,200,dry,summer,10.891
R037,A0159,male,21.3,181.0,69.6,0.181,5,21.7,44.9,-0.25,nw,0,dry,summer,9.801
R037,A0209,male,25.2,188.4,75.1,0.184,5,20.6,43.3,0.27,se,1600,dry,autumn,9.948
R037,A0242,female,25.9,159.9,60.8,0.184,3,29.8,50.2,-1.37,sw,50,dry,summer,11.432
R037,A0161,male,20.0,178.8,77.2,0.158,1,29.2,65.2,-0.01,west,1200,dry,summer,10.502
R037,A0240,male,18.0,182.4,73.2,0.157,2,25.5,67.7,0.19,north,0,synthetic,summer,9.952
R037,A0225,male,23.7,179.9,75.8,0.159,6,18.3,60.1,0.3,ne,400,dry,autumn,10.263
R037,A0008,female,21.3,171.5,66.8,0.176,6,26.3,57.2,0.76,west,1200,heavy,summer,11.147
R037,A0145,male,26.6,177.7,66.9,0.169,3,21.8,72.6,0.28,se,50,dry,summer,9.772
R037,A0111,male,24.7,183.3,83.3,0.185,6,20.9,36.2,0.61,west,1600,dry,autumn,10.031
R037,A0218,female,18.8,166.9,59.8,0.179,4,30.9,43.7,-1.32,east,0,dry,summer,11.984
R037,A0229,female,21.3,167.9,59.8,0.167,7,31.4,74.3,0.5,west,50,dry,summer,11.147
R037,A0080,male,27.3,181.1,74.0,0.152,5,25.6,89.7,0.57,south,200,dry,autumn,10.046
R037,A0073,male,23.9,181.0,74.1,0.165,1,17.4,83.9,1.53,ne,0,dry,autumn,9.784
R037,A0071,female,25.6,168.6,57.2,0.182,8,21.3,77.2,1.11,east,1600,dry,autumn,11.018
R037,A0198,female,20.7,171.0,67.8,0.176,1,17.3,57.4,0.07,east,800,dry,autumn,10.963
R037,A0244,male,23.3,177.5,73.4,0.17,3,19.3,47.9,0.11,north,1600,synthetic,autumn,9.703
R037,A0187,female,21.9,165.0,59.3,0.191,4,28.4,74.6,0.56,se,50,wet,summer,11.282
R037,A0146,male,24.6,167.9,80.8,0.181,4,24.0,88.8,-0.4,nw,50,synthetic,autumn,10.15
R037,A0285,male,25.5,192.0,76.7,0.152,1,17.6,50.8,0.08,sw,50,wet,spring,10.345
R037,A0209,male,25.2,188.4,75.1,0.168,8,25.3,81.5,2.4,ne,50,wet,summer,10.075
R037,A0283,male,22.3,180.8,72.3,0.183,1,30.6,81.4,-0.34,nw,1200,synthetic,summer,10.242
R037,A0132,male,25.2,183.5,79.4,0.168,1,28.4,38.5,-0.11,ne,800,dry,summer,10.34
R037,A0256,male,20.8,181.2,76.0,0.166,7,12.8,46.6,0.21,ne,50,wet,spring,10.169
R037,A0196,male,26.1,180.6,81.4,0.176,8,15.9,52.6,1.05,west,800,heavy,autumn,9.964
R037,A0209,male,25.2,188.4,75.1,0.145,1,29.0,54.3,0.64,east,200,dry,summer,10.119
R037,A0049,male,24.3,192.6,78.6,0.17,5,27.4,63.9,-0.11,south,50,dry,summer,10.08
R037,A0059,male,23.4,184.1,72.2,0.148,4,22.0,84.7,-0.54,west,1600,dry,summer,10.129
R037,A0053,female,23.5,163.1,60.3,0.158,3,20.1,80.9,0.43,se,50,wet,autumn,11.257
R037,A0010,female,19.6,174.9,59.3,0.161,6,26.7,47.1,0.09,se,100,dry,summer,11.372
R037,A0036,female,20.0,170.8,59.3,0.165,2,27.1,45.6,0.71,east,50,synthetic,summer,10.811
R037,A0087,female,24.4,163.8,59.2,0.179,5,19.2,77.5,-0.6,east,200,dry,spring,11.454
R037,A0243,female,24.9,175.4,59.9,0.198,2,24.4,88.7,-0.18,east,0,dry,summer,12.065
R037,A0049,male,24.3,192.6,78.6,0.162,5,18.9,41.8,0.78,south,1600,dry,spring,9.918
R038,A0109,male,21.5,173.6,74.9,0.141,2,23.3,58.8,0.51,south,800,dry,spring,9.997
R038,A0259,male,24.0,179.6,77.9,0.173,7,15.3,53.2,1.33,nw,50,dry,autumn,10.394
R038,A0296,male,24.1,176.2,79.0,0.185,6,22.2,46.9,-0.39,north,200,synthetic,summer,10.024
R038,A0239,female,25.1,167.1,62.4,0.159,1,31.0,75.8,-0.7,ne,100,heavy,summer,11.533
R038,A0295,male,19.1,181.5,72.3,0.163,7,17.2,45.6,0.15,sw,50,dry,spring,9.864
R038,A0154,male,24.5,174.2,78.5,0.161,3,20.2,82.0,-0.55,sw,1200,dry,autumn,10.386
R038,A0228,male,20.4,178.1,80.7,0.169,7,24.5,43.1,-0.29,ne,100,dry,summer,10.128
R038,A0170,male,22.2,184.6,81.9,0.175,2,18.0,74.6,0.36,south,100,heavy,autumn,10.09
R038,A0082,female,19.6,172.5,63.6,0.149,8,29.2,62.0,-0.84,nw,0,synthetic,summer,11.12
R038,A0148,male,21.6,183.8,70.9,0.164,7,30.6,48.8,-0.76,east,0,dry,summer,10.152
R038,A0233,male,23.7,178.2,81.5,0.137,1,29.8,46.2,0.99,se,1200,wet,summer,10.191
R038,A0139,male,24.1,180.6,79.0,0.149,5,29.5,37.9,1.47,ne,200,synthetic,summer,10.118
R038,A0002,female,19.4,170.3,58.8,0.16,7,14.7,44.0,-0.37,north,100,dry,autumn,11.28
R038,A0120,male,28.4,181.8,74.0,0.12,3,20.4,75.1,0.71,nw,0,synthetic,spring,10.301
R038,A0221,female,20.1,170.7,56.4,0.164,6,19.2,47.5,-0.92,south,50,dry,spring,11.835
R038,A0049,male,24.3,192.6,78.6,0.149,4,22.8,58.7,-0.34,east,50,dry,autumn,10.074
R038,A0279,female,22.4,174.6,53.6,0.174,1,28.4,39.2,-0.03,se,400,dry,summer,11.526
R038,A0076,female,19.3,164.7,62.0,0.177,8,28.8,42.5,-1.03,se,0,dry,summer,11.697
R038,A0052,female,29.8,160.1,63.0,0.169,3,17.6,68.9,0.62,north,100,synthetic,autumn,11.192
R038,A0159,male,21.3,181.0,69.6,0.203,3,26.5,89.1,0.48,east,200,dry,summer,9.856
R038,A0282,male,21.3,182.5,79.2,0.131,3,20.2,45.0,0.76,sw,100,dry,summer,10.119
